8,68,17
1,66,23
3,18,24
4,21,26
1,22,23
2,57,36
6,5,32
7,4,17
5,13,24
1,46,17
6,76,34
9,10,17
2,63,24
7,80,28
6,6,20
6,46,16
4,80,39
5,1,23
8,22,18
9,6,17
2,2,34
7,59,30
2,3,28
8,32,26
7,53,12
6,16,37
5,34,35
2,6,23
8,65,21
6,53,27
7,7,32
8,57,36
4,52,25
5,49,28
7,11,20
1,50,13
1,25,10
6,13,33
8,67,25
8,79,17
9,90,18
9,75,10
3,75,22
6,77,34
1,49,28
5,76,38
8,88,26
5,2,22
2,2,39
7,35,34
6,63,19
1,34,13
7,67,30
5,59,18
9,30,36
8,86,23
2,59,30
6,23,26
4,15,29
3,30,33
9,3,29
8,10,20
5,68,12
3,9,28
1,23,23
8,6,36
8,10,16
4,13,34
2,81,10
8,27,31
6,10,23
9,14,15
3,88,31
2,37,20
7,88,31
3,38,34
2,75,35
4,31,34
2,34,23
3,89,37
9,55,16
6,55,23
6,9,24
9,87,27
5,37,17
9,29,24
7,35,23
5,54,25
1,71,37
9,66,34
1,10,24
4,7,38
4,78,13
5,18,23
4,6,36
8,89,21
5,24,25
2,9,19
5,90,22
5,54,11
6,87,22
8,7,29
8,16,39
9,88,24
2,75,29
3,12,22
3,59,37
4,68,36
1,36,30
9,31,16
2,45,18
5,69,20
7,78,16
7,6,34
7,59,19
9,19,20
8,48,11
9,29,24
3,43,10
1,71,10
2,6,25
8,23,21
1,3,11
4,11,36
4,75,14
5,60,28
6,29,35
6,8,38
9,6,37
4,82,29
6,27,20
7,57,25
2,1,20
5,37,21
3,1,27
6,26,35
1,22,11
2,8,12
1,76,22
3,54,19
5,44,26
6,8,30
8,50,19
4,25,25
5,80,34
5,2,29
6,44,36
3,29,35
2,89,16
5,3,22
2,31,27
8,3,39
3,55,12
7,10,33
7,82,21
2,30,28
7,1,23
8,26,21
9,39,21
1,66,14
4,10,27
5,41,16
3,1,18
3,71,31
5,52,24
6,49,23
8,72,27
4,82,14
1,7,25
8,7,10
3,10,17
6,20,28
7,28,32
7,5,16
5,5,28
9,6,21
9,33,11
4,8,15
5,6,35
3,53,15
3,6,17
2,3,23
3,65,17
2,7,35
8,64,25
5,8,30
3,47,25
9,46,38
9,38,21
5,2,11
3,54,22
3,80,36
6,75,29
7,54,10
9,6,26
8,88,32
3,82,35
9,83,15
7,60,26
3,87,36
3,1,23
2,10,23
6,7,27
8,1,17
5,10,34
7,9,13
9,58,20
6,42,23
6,8,31
1,16,27
2,29,16
8,31,15
5,21,18
8,24,19
1,75,19
8,41,34
6,53,21
6,13,15
2,3,33
9,17,22
6,54,23
9,46,34
4,4,32
6,53,38
6,26,16
2,3,29
4,80,34
1,62,18
6,6,29
9,26,21
4,50,27
9,34,19
5,2,37
2,73,39
4,44,18
2,29,18
7,15,38
7,42,13
9,33,36
8,79,26
5,9,10
6,70,31
7,34,27
6,40,26
1,62,31
8,11,16
5,7,15
3,80,36
1,71,34
1,69,14
6,60,27
5,13,14
8,2,12
2,19,33
6,67,30
2,77,33
2,10,15
8,6,14
1,29,12
8,23,32
5,68,11
4,43,35
4,23,13
7,4,23
6,31,38
4,8,35
8,22,37
4,37,22
3,18,10
9,72,11
4,78,22
3,8,19
1,5,15
3,19,32
2,6,12
5,59,26
6,38,13
8,16,10
1,3,26
1,75,38
6,34,12
6,17,22
2,72,13
4,8,24
7,14,24
5,56,39
8,9,10
4,65,36
9,1,28
6,25,35
4,39,14
2,34,17
8,55,17
6,10,23
5,15,19
7,63,27
6,53,21
6,64,39
5,89,13
7,80,27
4,64,28
3,39,24
8,71,30
5,17,17
7,32,22
1,7,24
7,83,31
6,36,32
1,79,14
9,39,32
8,4,27
5,20,30
9,21,24
2,6,24
4,65,39
4,42,11
9,37,25
5,82,38
3,44,15
9,43,34
7,28,19
4,38,11
1,69,29
2,32,12
1,44,21
7,15,17
7,50,21
6,89,36
8,32,32
2,84,20
9,7,10
5,10,34
9,62,11
8,68,22
2,82,31
8,44,13
3,58,21
3,5,29
5,12,26
2,2,18
9,2,33
7,24,12
4,67,18
4,86,19
1,13,10
4,76,28
6,41,11
3,87,26
1,36,35
6,58,18
7,21,26
7,66,16
3,81,20
8,21,29
5,15,30
3,83,24
7,54,10
2,89,28
2,80,13
4,41,20
2,5,33
7,78,14
5,15,29
4,72,10
3,64,37
4,70,31
3,6,27
1,51,19
1,13,15
5,15,19
5,41,38
7,82,38
2,66,30
3,22,11
9,4,23
9,1,13
6,53,30
1,63,12
5,7,10
2,45,11
5,90,17
9,35,39
5,10,36
6,67,11
1,29,14
4,55,29
7,17,38
9,29,31
8,90,12
1,78,20
3,46,20
4,6,37
3,38,16
3,8,13
7,56,29
7,40,27
8,41,22
5,60,30
2,59,20
7,17,38
4,10,26
8,31,16
8,66,10
6,62,15
3,51,39
6,71,19
1,4,15
7,14,28
7,54,29
7,67,30
5,10,33
5,26,11
2,28,28
9,68,31
6,76,27
7,4,34
6,68,18
8,15,17
3,87,35
7,50,26
5,40,27
5,36,12
7,78,29
3,57,26
8,22,38
6,39,23
4,52,36
6,53,31
2,14,36
2,65,20
5,17,30
9,43,13
8,13,16
7,78,16
9,51,23
8,6,30
7,55,11
8,45,29
9,63,27
4,24,28
6,59,37
7,80,16
2,76,29
3,48,10
2,25,16
6,56,25
6,40,25
2,88,22
6,61,23
5,75,24
8,45,24
5,21,29
3,71,12
3,6,39
2,66,14
9,88,21
1,7,38
5,27,30
9,26,21
9,30,27
8,50,38
6,63,29
5,12,24
6,47,33
5,16,12
2,4,33
8,72,21
1,81,27
3,84,10
8,1,34
3,65,12
8,20,23
4,77,28
5,21,16
3,32,34
3,8,30
2,10,13
8,48,30
2,44,32
4,79,16
5,5,18
7,29,17
1,87,17
2,62,26
8,36,34
5,38,35
5,56,26
6,13,15
7,16,28
3,24,33
1,14,11
5,2,25
5,1,38
5,4,36
8,32,25
1,3,15
7,7,30
4,25,11
9,41,28
3,21,36
3,30,22
4,7,10
3,18,35
9,40,16
5,48,21
3,7,32
4,50,23
1,33,34
4,59,25
7,68,22
1,58,34
1,62,18
3,6,10
9,6,14
8,13,28
9,89,30
2,66,21
7,50,28
2,18,26
9,10,39
2,74,12
5,42,24
4,88,38
1,61,32
3,1,22
1,16,21
9,3,31
7,71,38
9,11,25
1,12,33
6,82,15
8,50,22
8,70,26
3,6,19
7,87,20
3,78,20
6,79,20
5,82,37
2,74,11
6,44,27
4,27,15
9,16,32
1,41,23
7,72,19
8,3,18
9,62,28
1,9,13
9,27,32
4,77,29
7,67,37
3,47,36
1,67,16
6,37,16
4,56,26
6,64,20
7,67,33
7,6,12
7,77,26
5,9,38
1,3,23
9,55,29
3,71,27
8,24,37
1,10,35
1,27,24
1,2,24
9,26,13
7,81,26
8,42,12
7,50,39
4,88,12
9,59,29
9,22,26
4,75,12
8,40,26
6,8,34
2,56,29
2,45,39
4,62,23
7,35,27
7,3,22
1,34,13
5,59,29
8,20,11
7,2,12
7,35,26
5,30,38
4,74,16
3,86,20
5,6,31
8,11,18
7,72,16
8,32,10
7,6,25
4,69,28
4,12,28
5,38,38
3,63,25
8,52,17
2,82,30
4,11,31
5,47,20
8,20,30
2,46,25
9,66,29
4,71,10
7,65,36
2,46,20
3,10,32
3,66,23
9,56,32
7,41,18
4,22,26
2,11,22
6,29,35
1,86,11
5,5,31
2,43,22
9,82,33
4,48,11
9,16,35
7,66,18
7,79,34
7,89,16
1,1,35
1,48,37
4,26,11
4,36,31
7,27,29
5,68,37
5,33,19
8,32,11
9,51,31
3,64,18
1,34,14
6,6,17
9,64,31
9,38,38
1,79,30
2,82,34
9,79,15
4,67,20
4,47,34
8,78,35
8,30,16
5,8,31
6,59,31
6,78,33
1,9,38
1,40,26
4,24,36
9,59,38
9,18,34
2,34,21
6,48,16
9,86,21
4,84,12
8,11,29
4,16,33
1,9,28
1,7,35
9,31,34
3,8,31
8,71,22
3,37,37
2,26,23
1,70,37
7,10,27
5,35,19
2,3,10
9,2,32
4,86,15
1,54,16
9,78,30
8,5,28
9,12,30
4,72,25
3,43,30
4,36,18
6,5,17
1,56,25
4,46,21
8,32,35
8,82,31
9,9,14
8,30,36
6,19,30
7,85,20
4,37,12
7,68,11
8,61,28
3,88,20
6,1,21
8,19,31
3,65,36
1,2,24
6,67,11
6,17,29
6,13,27
2,35,36
5,17,38
5,28,21
3,14,31
9,2,24
4,24,20
2,64,33
2,44,25
9,18,32
9,76,29
8,70,39
8,76,20
6,21,34
1,49,22
2,40,32
3,27,26
5,26,33
5,24,35
4,54,31
8,46,39
1,1,31
7,17,27
7,29,17
1,5,11
3,60,18
2,38,18
3,50,30
4,44,33
6,74,30
2,9,35
7,49,26
6,45,31
7,23,32
8,58,17
2,15,29
2,51,29
9,54,13
4,8,37
1,49,37
4,46,19
2,33,35
3,17,28
2,50,12
1,83,20
7,29,36
3,5,12
9,35,31
4,63,17
3,70,20
8,64,17
8,81,19
6,47,28
8,27,24
6,76,21
6,64,36
8,89,37
3,5,14
4,29,13
6,14,33
4,65,22
7,13,12
8,6,32
3,8,17
8,10,16
3,24,19
5,27,25
4,37,17
4,5,26
5,47,15
9,27,19
6,16,31
6,41,30
9,39,26
8,87,26
5,64,29
8,17,13
7,77,19
1,77,33
7,35,13
2,42,32
6,30,37
2,80,39
5,1,18
3,25,29
4,17,11
8,33,27
2,74,18
5,90,32
5,89,20
7,38,10
6,16,13
1,90,20
8,29,39
7,2,15
4,63,36
5,44,16
1,22,17
7,40,12
3,19,22
1,28,28
5,10,16
7,33,33
9,47,29
8,6,33
7,15,18
9,28,36
5,4,14
4,67,13
3,44,27
9,44,13
8,72,16
7,2,23
2,58,26
2,79,29
1,80,19
8,75,39
6,74,15
7,41,25
8,51,20
7,88,25
8,76,35
3,80,26
2,36,38
2,30,22
6,59,27
8,6,35
9,78,18
4,23,32
4,3,33
9,28,30
7,37,24
4,61,12
2,24,34
1,45,25
4,48,29
1,83,14
3,46,10
8,61,39
2,42,12
7,39,26
4,27,36
9,7,17
3,42,22
6,3,34
9,79,17
8,50,19
9,63,21
8,87,38
4,55,14
5,83,31
3,50,24
2,42,27
8,68,23
2,87,18
1,69,37
5,25,38
7,30,13
7,69,11
5,7,24
4,51,39
5,25,39
1,40,35
6,39,23
4,2,16
6,87,26
4,79,36
3,24,37
6,17,37
4,50,13
2,3,33
1,4,35
1,34,26
1,44,29
2,79,11
1,64,39
3,65,15
8,16,29
3,64,10
4,6,28
4,68,11
1,71,32
6,44,38
7,57,21
4,20,30
6,39,23
1,73,26
9,53,28
9,34,15
1,51,31
4,42,24
9,9,16
7,90,17
8,15,10
9,3,24
8,21,39
9,72,36
3,77,23
5,85,12
6,71,31
5,56,32
1,86,37
7,78,34
9,87,38
2,13,10
5,66,23
1,40,28
7,2,11
6,16,30
9,66,29
8,11,34
7,76,18
4,22,23
6,50,18
3,4,10
8,82,13
2,66,18
9,28,26
4,63,12
6,2,22
6,47,39
7,52,22
7,40,31
5,61,18
3,3,35
5,38,28
4,30,28
9,54,26
5,20,23
7,9,25
5,8,37
5,17,31
9,5,36
4,47,21
1,84,16
4,58,22
7,86,22
1,49,21
5,7,34
4,36,38
6,81,24
5,1,11
6,56,14
2,19,18
7,5,16
6,44,22
5,78,19
6,66,31
9,6,10
4,84,23
8,72,21
4,13,29
1,39,23
7,19,25
5,58,17
9,31,33
3,61,22
2,25,10
6,80,13
6,60,35
1,48,26
9,12,26
6,67,32
9,45,23
2,70,26
7,31,25
1,32,22
8,59,29
5,5,18
5,74,37
3,63,13
5,37,12
5,36,32
2,29,19
4,21,20
6,25,12
3,33,13
5,22,17
7,78,12
3,9,31
7,2,13
1,18,17
2,89,23
7,26,31
6,78,10
6,56,24
9,21,15
4,53,14
8,14,34
8,12,21
7,66,31
5,33,27
1,18,29
6,33,33
5,3,29
5,41,22
5,4,10
5,1,31
9,22,12
6,50,17
9,34,14
3,10,38
1,77,28
7,63,25
3,65,17
6,84,24
5,74,32
2,63,29
1,46,25
3,39,14
9,85,25
6,75,22
2,12,26
6,82,11
4,29,30
8,89,38
8,89,34
1,49,29
3,53,17
3,28,19
1,13,34
7,8,12
8,12,16
8,46,10
6,80,25
1,89,30
2,31,22
3,47,25
2,17,37
3,29,26
5,37,12
1,7,14
2,3,21
4,79,15
1,48,11
5,9,37
3,23,31
3,63,14
6,62,13
6,81,17
1,40,32
5,72,29
8,43,31
9,87,30
2,34,36
7,65,26
2,78,33
1,8,26
2,54,30
5,80,17
6,77,39
8,84,33
9,54,18
4,19,14
7,25,25
8,55,13
9,44,13
9,36,34
7,3,10
6,68,36
4,64,34
9,20,13
1,78,17
3,77,22
6,78,21
6,16,13
5,47,14
4,69,29
4,44,33
4,42,22
5,86,19
7,35,35
5,71,27
5,15,15
1,27,14
9,31,26
4,13,13
1,21,18
9,44,21
5,60,36
3,10,32
6,9,16
6,17,27
1,41,14
1,5,29
9,28,37
7,62,29
9,87,20
4,9,33
3,78,26
5,33,33
5,3,38
6,67,29
3,49,35
4,24,22
4,25,26
4,5,32
4,30,35
2,47,20
2,3,21
2,10,23
8,37,19
5,26,18
3,6,15
2,84,35
3,18,14
1,82,12
5,21,20
7,67,15
1,17,34
8,84,31
4,28,19
7,57,17
8,18,21
9,27,16
8,83,16
5,74,18
5,80,16
2,4,32
4,20,39
4,67,14
2,8,27
4,61,35
8,82,11
3,3,35
5,64,39
3,8,37
2,60,12
2,67,24
7,33,18
8,52,21
7,62,31
7,69,24
1,32,20
9,13,33
7,77,25
4,45,14
3,17,23
7,80,22
9,66,30
3,25,31
4,10,19
1,2,38
2,30,19
2,80,28
9,45,13
6,2,27
3,21,21
4,46,31
6,29,33
2,10,26
9,72,18
2,62,26
5,37,30
4,14,31
6,1,29
7,82,28
7,78,21
6,5,32
9,63,25
9,42,34
5,22,13
2,65,35
6,20,35
4,4,15
3,12,22
4,1,25
7,6,35
1,15,31
9,66,14
3,63,30
4,2,14
7,20,22
6,38,32
5,53,27
2,42,33
1,25,14
5,45,35
2,67,12
9,6,15
3,43,15
2,62,21
7,13,21
7,76,39
4,2,10
9,7,16
8,34,10
5,83,20
3,4,11
4,9,19
2,48,30
2,1,31
5,6,19
1,76,16
9,54,15
1,34,15
6,33,36
2,37,22
2,89,39
5,19,24
7,79,36
1,39,16
9,70,37
8,60,20
3,4,16
2,36,38
3,70,35
9,16,21
3,25,13
7,5,36
2,70,35
7,40,10
3,62,16
5,39,14
4,24,21
4,8,37
1,79,29
8,73,34
3,3,16
2,70,36
6,65,29
1,48,14
5,45,31
7,17,31
9,57,10
2,67,28
7,20,39
9,6,22
5,3,10
4,7,29
4,51,16
5,32,36
3,7,26
4,32,28
7,39,37
8,34,37
5,7,16
7,76,24
1,8,11
2,15,11
4,9,21
4,22,33
6,49,24
3,85,16
8,75,39
8,21,31
5,74,35
1,55,26
1,49,11
8,68,10
5,63,13
4,60,36
2,1,18
4,16,26
7,55,11
1,26,19
9,81,33
9,47,12
8,9,34
1,4,21
5,54,37
8,22,23
6,68,25
8,5,36
2,1,12
8,1,31
6,75,28
8,78,36
8,84,21
9,3,35
1,32,14
