3,65,10
1,61,10
2,107,10
8,118,10
5,143,4
1,73,10
1,114,10
2,95,10
1,52,10
6,109,10
6,58,10
3,66,10
4,139,10
9,147,10
8,104,7
1,93,10
4,131,3
2,96,3
9,57,5
8,68,10
4,136,10
5,109,10
4,114,10
3,72,1
4,96,10
2,95,10
5,82,10
6,108,5
3,88,10
3,104,3
7,100,10
8,89,10
4,135,10
3,100,10
3,115,10
5,95,10
8,132,10
3,55,10
6,119,10
6,53,10
4,142,3
8,129,10
3,130,10
2,101,10
5,69,9
3,136,10
3,75,10
6,87,10
1,87,10
1,99,10
2,123,10
5,112,8
1,144,5
2,67,10
9,138,10
4,129,10
8,122,10
6,115,3
4,51,10
7,129,8
4,121,3
4,75,10
6,138,10
2,68,10
8,70,10
1,61,10
9,88,10
5,85,10
2,149,10
5,51,10
5,116,10
8,55,10
9,132,10
2,127,10
1,94,10
7,122,10
4,70,10
9,64,5
6,145,10
8,86,10
8,60,10
1,121,10
9,126,10
6,145,10
3,138,10
3,88,10
5,66,8
2,113,10
1,89,1
6,116,10
2,67,10
9,89,1
8,116,10
4,98,2
4,130,10
2,113,10
2,75,10
8,93,10
9,59,10
8,123,2
7,132,7
9,85,7
8,74,10
6,88,6
5,81,3
5,110,10
7,56,10
3,122,10
6,121,10
9,56,4
8,146,4
3,71,3
3,139,10
1,137,7
7,126,10
8,54,10
9,80,5
5,134,9
7,66,3
7,137,10
2,127,10
9,87,10
9,82,10
2,76,10
3,98,5
6,82,10
9,92,5
3,76,5
7,94,10
1,132,3
4,147,4
5,82,10
9,71,10
8,125,10
2,91,10
4,125,10
4,94,10
7,142,4
7,82,10
2,93,10
3,96,7
1,109,5
5,104,10
5,70,10
7,128,10
8,81,10
9,136,10
7,60,10
3,62,6
9,110,10
6,75,10
2,65,10
3,81,5
1,66,10
3,69,7
6,149,10
9,55,10
3,77,1
1,105,10
8,60,10
8,87,2
6,75,10
5,92,5
1,129,4
9,92,10
8,143,8
9,109,10
7,85,10
2,83,10
8,111,10
2,84,10
4,122,10
1,93,10
2,93,10
5,125,10
5,94,10
6,107,10
4,108,3
4,54,10
7,115,10
3,106,10
4,124,10
1,69,10
2,140,10
2,71,10
8,58,9
8,119,2
5,128,10
7,98,9
2,109,10
5,92,10
8,54,8
8,90,9
2,104,10
9,86,10
8,101,10
4,145,7
8,56,10
6,136,10
6,105,10
1,144,10
5,129,10
7,64,3
7,98,10
7,109,10
3,122,10
8,80,10
3,103,5
1,99,10
7,98,10
4,67,10
5,134,10
8,126,10
5,128,10
5,86,5
3,123,10
6,61,10
9,84,10
5,108,10
9,138,6
7,141,10
5,144,5
6,73,10
2,89,5
7,114,8
3,97,9
3,74,10
2,130,10
9,143,10
7,150,10
1,147,10
9,68,9
5,81,10
2,64,1
1,76,10
9,144,10
6,68,2
5,147,10
8,110,10
6,142,10
2,78,10
8,123,9
5,144,7
1,70,3
8,68,10
3,83,10
1,144,10
8,57,6
4,63,3
1,59,10
1,68,10
5,99,5
4,118,4
8,88,10
6,109,10
6,86,10
8,89,10
7,52,5
3,55,10
7,115,10
1,57,4
1,54,10
2,126,6
7,143,10
6,109,1
3,112,10
8,63,10
5,145,10
7,121,10
8,127,10
7,58,3
2,103,10
1,122,8
4,79,8
2,147,10
8,102,10
8,98,9
5,119,10
4,122,10
8,99,2
2,96,10
8,122,10
8,84,10
9,94,5
8,98,2
8,88,10
9,63,10
4,108,10
9,149,10
4,95,10
6,146,4
5,56,7
1,93,8
3,105,10
2,57,8
1,110,10
5,89,1
4,53,10
1,150,10
2,89,10
9,82,10
2,64,10
3,140,5
1,57,10
5,124,10
8,51,10
2,119,1
5,115,10
6,53,10
3,110,1
3,141,2
2,56,10
3,97,10
4,135,10
2,60,10
3,144,9
3,73,10
9,95,10
2,67,10
7,140,6
1,142,5
9,105,6
9,54,10
8,82,10
4,113,10
1,77,10
4,93,10
4,136,10
9,94,10
1,99,4
1,52,10
4,123,5
8,125,10
8,65,2
8,140,10
5,129,10
4,124,10
9,81,10
6,57,2
9,121,10
7,92,10
5,134,4
4,56,6
6,85,10
4,74,10
1,85,10
4,86,10
1,100,10
6,66,10
9,107,10
1,90,10
7,78,10
8,98,1
4,54,4
8,135,10
2,125,1
6,142,10
4,92,10
9,125,10
8,102,10
9,73,10
7,79,10
7,101,10
6,67,10
6,119,10
8,146,10
4,111,10
3,58,10
4,101,6
2,70,7
3,147,1
3,131,10
6,105,10
3,149,10
6,127,1
5,58,10
7,119,5
3,116,10
1,72,4
6,143,10
9,127,10
4,59,10
5,71,10
9,133,6
9,120,8
3,69,7
2,133,8
5,112,1
2,100,2
4,137,10
6,113,10
1,135,8
4,89,9
3,83,10
8,54,10
5,70,10
5,64,10
4,95,10
8,76,7
1,97,6
4,85,10
3,143,10
6,59,10
2,57,10
6,142,9
6,82,2
5,146,3
1,62,10
4,63,8
4,127,10
9,81,8
2,125,10
8,134,10
9,127,6
7,118,10
2,138,10
1,123,10
9,108,10
3,81,10
8,104,10
7,67,4
1,79,10
1,121,3
9,116,6
8,81,3
1,124,10
8,113,10
2,80,10
2,84,10
5,108,10
5,64,7
2,150,10
6,146,10
6,114,7
8,53,9
1,144,4
7,148,10
5,133,7
9,82,10
5,65,7
8,56,10
7,112,7
2,129,4
6,89,10
2,60,10
2,59,10
6,76,1
6,100,10
7,136,10
9,110,5
9,126,10
4,61,10
9,86,6
5,124,10
3,82,10
6,104,5
1,68,10
3,139,10
5,108,10
9,76,5
9,66,10
6,121,10
4,69,10
2,136,6
7,69,10
4,121,10
7,67,10
2,68,5
4,63,10
1,113,10
6,102,10
3,88,10
9,52,10
9,86,10
7,121,10
7,119,4
6,141,10
1,147,1
8,60,10
3,148,1
2,99,10
5,111,8
8,76,10
2,142,8
8,63,10
8,51,1
2,99,10
3,76,5
3,147,10
1,54,5
6,51,10
4,107,10
4,92,10
1,114,3
3,126,3
7,88,10
1,82,10
6,62,8
7,71,10
8,68,10
7,91,10
6,108,10
1,142,6
2,131,10
7,120,6
4,90,10
6,144,2
9,124,4
6,73,10
2,55,10
8,54,10
3,57,10
9,128,10
3,136,10
5,84,10
9,71,10
9,96,10
2,148,10
9,113,9
1,124,8
3,90,10
4,91,5
5,73,10
6,81,10
5,140,10
8,103,1
6,136,7
6,57,10
9,124,1
8,55,10
8,145,5
5,121,10
6,92,10
9,105,10
1,111,4
5,110,10
9,108,10
5,118,10
5,143,6
7,52,10
6,111,10
5,56,10
3,146,10
1,52,10
2,118,10
6,99,10
4,129,2
9,105,2
3,78,10
8,143,2
2,131,10
5,123,10
2,117,4
2,89,10
1,94,10
6,145,10
7,147,10
4,148,1
2,73,7
7,143,10
3,113,3
2,78,10
8,91,9
2,130,4
7,57,10
7,136,10
7,120,10
4,123,4
5,140,10
1,59,7
7,112,10
9,110,5
3,77,10
7,60,10
9,61,10
1,105,10
8,111,10
4,141,9
4,107,7
6,132,10
2,97,9
9,104,8
9,133,10
3,62,5
2,59,3
1,115,10
9,54,10
9,139,9
8,80,10
1,82,10
8,111,10
1,60,10
5,111,10
9,101,10
3,135,10
1,104,10
3,107,10
8,109,9
8,149,10
7,53,9
1,51,10
5,57,4
2,133,8
5,75,6
4,149,10
7,88,10
9,58,10
7,107,10
3,125,3
8,122,8
7,67,10
9,75,10
3,104,10
7,139,10
3,67,10
6,80,10
5,126,2
9,59,10
5,110,5
3,108,10
9,133,10
3,143,10
8,65,1
7,70,4
4,127,6
6,147,10
1,85,10
4,111,10
5,90,10
5,100,10
8,51,10
2,62,10
3,91,10
3,149,8
5,142,10
2,54,10
5,104,10
5,101,10
4,70,10
9,95,10
2,121,10
7,135,10
2,112,10
9,87,10
8,145,10
4,64,10
8,86,10
6,98,8
2,136,2
7,136,10
6,141,10
5,124,10
8,96,10
4,112,10
2,80,10
9,121,10
9,113,10
4,100,10
9,135,10
1,122,10
4,146,10
3,66,1
1,109,10
2,130,10
4,118,6
3,93,10
9,125,3
1,56,10
5,78,10
8,97,10
6,60,7
5,56,6
5,75,10
8,118,10
5,130,10
7,87,6
2,90,7
4,140,4
7,113,10
1,119,10
9,54,1
2,150,10
8,111,10
3,94,10
4,86,10
8,146,10
4,78,8
2,74,10
7,65,10
8,64,10
4,71,10
1,106,7
3,79,10
4,97,10
2,115,10
1,51,10
1,137,10
9,106,5
5,60,9
7,85,10
5,102,2
8,122,10
1,68,10
9,127,10
9,74,1
6,144,4
6,98,10
4,92,10
6,76,10
8,93,10
9,105,10
7,64,10
1,124,10
4,129,10
3,73,7
8,123,9
3,83,10
1,71,9
1,78,1
8,73,10
7,90,6
3,139,10
3,60,10
5,94,10
6,88,10
1,62,4
6,129,10
9,134,10
5,95,4
4,129,10
6,107,7
8,148,10
2,69,10
3,122,1
5,98,8
8,91,10
3,148,7
8,138,10
6,110,6
5,122,3
3,63,10
4,96,10
8,88,10
9,100,10
9,134,10
3,93,10
2,98,10
3,150,10
2,59,10
6,57,3
8,73,10
2,77,5
5,78,10
3,145,10
6,91,10
2,91,10
5,134,2
7,138,10
5,80,10
5,74,10
9,54,8
8,93,10
7,80,9
5,146,10
6,136,10
4,87,10
5,95,10
9,117,10
9,71,3
4,115,10
9,117,2
4,124,2
1,110,1
3,62,10
7,96,8
9,77,10
5,83,3
8,118,10
9,142,10
7,144,10
2,150,10
1,115,10
6,122,10
5,94,9
5,59,10
3,126,2
4,71,10
7,92,8
6,70,10
1,71,10
8,67,10
4,144,10
4,84,9
3,53,10
4,113,10
7,118,10
2,81,3
2,80,10
1,70,10
5,88,9
4,100,10
7,150,7
7,84,10
5,146,10
8,103,10
9,109,3
5,129,4
8,128,2
1,148,10
9,140,10
6,117,10
5,141,10
3,119,2
9,93,10
3,125,6
3,150,10
2,74,10
9,86,10
7,96,4
4,130,10
7,145,10
2,55,8
6,95,10
9,135,6
1,70,10
5,123,10
5,61,10
4,97,10
8,85,5
5,72,4
3,139,2
1,101,10
1,131,10
1,73,10
8,69,4
7,105,10
7,88,10
9,99,8
6,57,1
3,67,9
3,85,10
2,148,10
3,120,8
3,76,1
4,124,10
7,82,6
2,146,10
3,114,10
7,147,10
6,118,4
3,146,10
6,100,2
9,138,10
6,116,10
5,67,10
3,53,10
7,140,10
4,70,10
9,97,10
3,118,10
6,119,10
8,141,10
4,55,10
2,72,3
3,76,10
9,107,10
8,143,10
9,77,10
3,106,10
7,130,10
3,122,10
7,126,8
6,94,1
8,56,10
5,134,10
2,114,10
8,51,4
3,84,10
6,94,9
9,113,10
6,73,10
2,72,2
5,58,8
9,67,10
2,88,7
1,60,2
7,59,7
5,86,3
4,66,10
8,89,9
8,80,10
4,146,10
6,117,6
1,106,10
9,141,10
1,96,10
2,86,10
4,96,10
8,102,10
5,77,10
1,93,10
7,80,10
3,68,10
6,116,10
9,55,10
8,73,10
2,64,10
4,90,10
7,148,9
1,134,10
9,104,10
2,81,2
8,134,5
9,53,3
3,51,8
5,59,6
5,62,9
8,66,4
9,83,10
2,139,10
6,132,10
5,66,5
6,126,10
3,148,3
5,105,10
4,127,1
3,53,6
6,86,10
7,99,8
1,144,10
6,95,10
1,114,1
7,149,10
5,96,10
1,73,10
2,134,4
9,56,10
7,60,10
4,65,10
7,132,10
3,57,10
7,80,10
8,57,4
9,138,10
5,116,4
9,130,2
1,133,3
4,67,10
4,121,10
7,85,10
9,88,4
1,132,4
2,133,10
4,108,10
3,99,10
5,89,10
1,76,10
1,68,10
4,119,10
9,69,10
3,57,10
2,111,10
6,121,4
6,132,10
8,65,5
8,66,10
8,87,10
9,124,10
5,132,10
9,103,4
7,81,10
6,142,6
9,117,10
2,142,10
2,95,10
2,121,10
5,52,10
4,89,10
5,97,10
3,120,10
7,89,10
1,111,10
9,57,10
1,64,6
6,110,10
7,147,9
9,120,10
3,97,10
9,146,10
3,105,8
8,108,10
6,122,10
4,81,10
4,81,10
8,100,10
1,106,10
6,63,2
2,53,10
3,65,8
1,145,10
7,64,10
7,116,2
1,140,10
4,146,10
2,123,3
2,148,10
9,73,10
3,114,10
8,54,1
5,144,10
3,90,10
9,73,10
9,118,4
7,111,9
8,114,1
4,56,10
4,84,3
2,139,10
8,128,10
6,67,10
6,95,10
4,118,7
8,51,10
8,136,10
1,106,10
1,94,10
2,73,2
2,144,10
3,125,4
3,63,10
9,96,9
6,137,10
5,108,10
4,65,10
4,59,6
5,72,10
2,72,10
4,99,10
1,72,10
5,84,3
2,113,7
7,97,10
1,80,3
3,87,10
6,119,10
4,57,7
9,148,10
1,139,10
7,80,10
8,133,10
2,116,3
1,96,10
6,130,4
6,64,10
6,53,10
8,88,10
9,146,10
8,118,3
2,99,10
4,119,4
2,60,10
6,139,10
8,139,10
1,61,10
5,68,10
9,76,10
1,73,7
4,149,10
1,84,10
5,69,2
1,118,10
9,80,10
2,95,10
1,78,9
9,52,10
1,81,10
8,138,10
6,65,7
6,54,10
5,62,10
2,145,10
7,131,10
8,94,10
6,143,10
2,121,4
4,137,10
4,89,10
6,66,10
8,55,9
1,73,10
7,58,10
9,71,10
4,108,10
1,133,10
8,122,10
3,89,10
6,123,4
1,100,10
4,106,10
4,69,7
1,143,10
6,75,10
3,102,4
3,65,10
4,114,10
9,70,10
2,113,7
6,80,10
4,105,10
1,91,1
7,128,10
3,56,6
6,130,10
1,94,10
3,96,10
3,133,10
8,98,6
9,106,9
8,135,10
8,77,10
9,71,10
6,75,10
7,51,10
9,103,10
8,100,10
4,105,5
2,77,10
2,144,6
4,99,6
6,141,10
9,131,4
4,91,4
8,92,10
5,141,8
1,120,4
4,88,10
3,127,10
8,81,10
1,123,10
9,103,10
9,121,2
7,131,6
6,107,10
5,103,10
5,130,9
7,110,1
4,142,10
4,57,7
3,86,10
6,116,4
4,71,10
1,110,9
9,72,10
8,93,10
4,129,4
3,120,10
3,102,10
3,120,10
3,109,10
3,95,3
5,134,10
5,131,10
3,79,10
2,71,10
5,105,1
1,64,10
4,136,10
5,144,10
6,102,4
9,111,9
8,127,10
3,71,8
1,110,10
3,53,10
3,90,10
1,96,10
5,58,8
2,120,10
1,134,4
7,140,10
3,104,10
1,85,4
9,82,10
7,132,4
2,114,10
6,121,10
8,64,10
5,57,10
8,132,2
7,84,10
4,121,9
9,97,10
2,141,10
6,57,1
3,62,2
3,135,10
7,116,9
3,82,10
1,87,3
8,78,10
2,87,5
7,116,10
6,124,7
2,68,10
5,59,10
4,70,10
1,121,10
9,113,10
6,66,10
1,90,5
8,98,10
2,70,10
2,70,10
6,103,3
6,55,10
5,131,10
8,71,10
3,113,10
9,117,10
8,83,1
8,111,3
3,114,8
4,53,10
3,119,10
1,148,10
8,133,10
1,117,10
1,136,10
4,86,9
1,73,10
2,77,10
2,118,10
4,74,10
7,76,5
5,66,10
4,113,10
2,86,10
3,132,10
1,141,7
4,150,9
6,86,5
3,146,10
7,114,10
8,70,10
2,90,6
7,136,8
4,78,2
6,77,10
9,85,6
1,75,4
8,131,5
7,66,10
2,83,10
9,63,10
8,54,10
4,113,5
1,90,10
4,63,10
7,63,10
7,129,1
8,139,10
4,56,10
9,112,10
7,71,10
4,98,10
2,131,10
3,125,10
1,55,10
9,129,10
4,64,8
4,97,8
9,114,9
4,129,4
4,134,10
4,108,10
4,92,7
9,138,10
9,90,10
5,112,10
6,52,9
8,54,1
1,77,10
7,106,10
9,69,10
4,124,10
7,125,5
8,67,4
7,78,10
6,121,3
9,69,10
4,76,3
9,68,10
8,94,10
5,58,10
6,74,10
6,98,10
3,108,10
9,141,10
3,94,9
3,109,10
5,97,10
1,99,10
8,105,10
6,98,10
4,85,10
2,60,10
2,102,10
6,126,10
4,144,10
8,80,10
5,84,1
8,56,10
4,112,10
7,73,10
1,94,3
3,60,7
8,133,1
5,105,10
4,80,10
9,62,10
8,131,10
7,104,9
9,117,1
6,137,10
4,65,10
2,113,10
8,74,3
3,106,10
7,64,10
3,58,10
2,116,9
9,124,3
5,54,10
8,75,2
9,117,9
3,141,10
2,84,10
5,55,9
3,99,10
5,85,10
8,105,2
9,125,10
9,130,10
6,70,10
5,140,10
2,145,10
4,64,4
2,100,10
6,75,10
1,80,10
8,78,10
3,134,10
5,61,10
6,108,10
6,65,8
1,89,10
2,126,8
6,128,10
3,97,7
8,116,10
8,70,7
9,126,9
1,56,10
8,148,10
6,128,5
1,74,10
6,122,10
6,100,3
3,139,10
1,135,10
2,88,10
4,124,10
9,72,10
8,119,10
6,83,5
7,126,6
7,133,10
8,100,10
6,143,4
2,89,10
4,110,10
6,133,8
6,120,10
7,138,10
5,95,10
9,149,10
4,88,10
6,108,10
2,146,8
1,119,10
6,129,10
2,135,10
2,141,10
3,146,10
1,133,10
1,124,10
2,142,10
6,51,10
8,147,10
1,147,10
8,106,10
9,79,10
5,148,9
9,57,8
2,67,1
3,133,10
3,150,10
1,103,10
1,129,10
2,130,10
3,75,10
1,54,10
9,122,10
1,55,10
2,98,10
3,105,10
8,93,10
6,80,10
9,138,10
3,141,10
8,89,6
5,106,10
1,128,10
8,84,10
4,139,8
2,140,10
2,51,10
4,64,8
5,146,10
3,133,10
8,85,10
8,69,10
3,52,10
7,89,10
1,107,7
2,132,10
8,64,10
9,75,10
1,71,8
3,98,2
9,110,10
3,123,10
8,57,10
8,88,10
6,127,7
5,144,10
4,145,10
3,112,10
9,130,10
9,147,8
7,124,10
9,137,10
6,83,9
3,121,7
5,90,10
3,67,10
2,134,10
2,57,10
9,98,10
2,113,10
7,118,10
5,122,10
7,102,7
9,67,10
7,123,1
7,56,5
7,81,10
2,66,10
2,72,6
4,129,10
4,59,10
5,86,10
8,137,10
9,123,10
3,72,10
1,119,10
2,133,10
1,75,1
1,124,6
4,55,9
6,56,10
1,124,10
7,137,10
9,143,8
2,79,10
5,100,10
5,74,2
7,99,4
7,143,1
9,70,10
9,55,3
7,147,10
3,99,5
3,129,10
1,100,2
1,96,10
1,77,10
5,96,10
5,75,10
4,139,8
2,59,10
5,83,10
4,129,10
7,96,10
4,118,10
5,130,5
1,125,10
4,138,10
5,79,10
8,60,10
2,139,10
7,109,10
4,69,10
2,101,2
5,58,10
9,140,10
6,94,3
4,87,3
3,148,10
3,52,10
7,130,4
2,141,10
7,149,10
3,105,10
1,57,10
6,102,8
6,83,10
1,120,10
5,147,9
4,113,10
6,144,3
6,126,8
2,53,10
9,105,10
7,97,4
2,135,10
7,101,10
3,68,1
6,138,10
6,137,10
4,62,10
8,51,10
8,131,7
1,66,10
4,74,10
4,132,8
5,117,10
8,103,10
4,105,10
4,66,7
5,80,10
6,107,8
2,99,8
8,92,6
4,132,10
4,132,10
2,55,3
8,133,10
8,125,10
9,61,10
7,149,3
9,108,10
6,65,5
9,75,10
8,145,10
5,64,6
9,119,3
4,96,10
9,150,7
1,121,10
8,89,10
2,105,10
8,78,8
5,144,10
7,74,10
4,135,7
4,127,7
4,92,2
5,68,10
7,113,10
6,82,10
7,97,10
1,79,10
4,64,10
4,101,10
6,130,10
4,141,10
1,63,10
2,150,10
9,54,3
9,72,10
1,145,10
6,106,9
7,131,10
9,64,10
7,128,1
1,89,3
3,74,10
1,52,2
7,51,10
4,104,1
3,93,5
1,142,10
4,66,1
7,147,1
9,75,10
2,83,10
1,104,10
2,55,10
8,112,10
3,51,10
3,110,2
2,93,10
6,113,10
7,52,10
7,138,10
4,133,10
2,59,10
5,63,10
3,139,10
4,63,10
4,69,10
9,136,5
1,56,7
7,56,5
4,63,10
4,59,10
4,95,10
8,131,2
7,120,8
9,123,10
7,123,10
2,148,10
3,117,10
8,143,10
2,107,8
3,121,10
2,84,10
7,71,6
4,80,10
3,136,10
8,86,10
9,57,10
9,137,10
3,132,10
7,120,10
7,111,5
1,58,1
2,103,10
4,70,10
7,110,10
4,132,9
1,72,4
3,58,10
9,67,10
1,91,10
9,145,10
4,104,9
5,118,1
9,116,10
5,112,10
8,63,6
8,97,10
8,84,10
8,146,10
2,143,5
8,98,10
7,149,7
3,143,10
8,123,10
4,92,10
4,116,6
4,88,8
2,125,10
7,98,10
9,103,2
6,121,7
2,131,5
3,104,10
1,72,10
8,63,10
5,113,10
7,142,8
5,141,3
2,122,7
1,141,10
6,87,10
2,62,10
5,66,5
5,115,10
8,95,8
5,132,6
1,103,10
7,137,10
1,73,10
3,88,7
6,138,10
1,84,10
9,94,10
2,75,10
6,86,10
9,80,10
2,65,10
3,51,9
7,144,10
5,101,10
1,138,10
5,111,10
2,145,10
5,135,10
6,52,10
4,139,10
7,141,10
8,127,10
8,144,10
3,139,10
6,148,4
7,79,7
3,119,10
7,96,10
8,91,10
2,78,10
9,100,10
6,82,5
5,70,10
4,52,3
9,87,10
5,136,10
1,112,10
2,77,10
9,108,10
1,74,10
9,118,10
1,87,7
1,118,10
3,102,10
8,148,10
2,110,10
9,61,10
3,102,10
3,116,10
3,127,6
3,75,10
6,103,5
9,149,10
9,76,10
1,84,10
2,57,3
5,84,10
1,138,10
6,56,10
8,138,10
2,68,10
6,135,10
6,93,10
8,139,10
6,103,10
5,86,10
4,147,1
9,115,10
1,63,10
7,144,10
9,135,9
7,94,10
8,135,10
5,149,6
3,144,6
9,105,10
8,51,10
8,104,10
7,140,10
2,147,10
9,74,10
9,110,10
2,63,9
9,93,10
9,70,10
4,148,10
4,116,10
7,64,10
6,120,3
2,95,10
7,61,10
3,79,10
9,57,10
9,116,10
9,88,10
3,71,10
4,60,10
3,133,10
7,62,10
6,123,10
7,136,10
8,139,10
4,123,10
1,118,10
1,129,7
4,144,10
4,74,1
7,143,2
3,91,1
7,59,4
7,67,10
1,83,10
4,55,10
1,126,10
1,146,10
5,81,10
3,105,10
4,55,10
7,150,10
6,123,10
7,113,10
5,99,10
5,98,10
7,96,10
1,129,10
3,111,10
2,119,10
3,117,10
4,87,10
8,88,10
5,143,5
5,112,10
2,115,10
9,65,3
6,140,4
7,94,10
6,115,5
6,94,10
1,144,10
2,116,10
6,106,10
5,111,10
1,116,10
7,77,10
2,122,9
1,126,10
1,87,10
9,126,5
3,94,3
6,66,10
4,113,10
2,135,10
4,79,10
6,72,7
1,140,10
4,76,3
7,101,10
3,99,3
4,141,10
3,110,10
4,129,1
1,55,10
3,142,3
3,79,3
2,68,9
2,89,4
3,143,1
4,71,10
3,111,3
3,121,8
1,123,3
5,138,10
4,57,8
7,148,10
8,53,10
6,66,10
4,64,10
6,101,10
1,55,10
9,101,10
5,61,10
8,139,9
8,53,4
6,95,10
9,62,10
9,112,10
7,89,1
6,128,10
8,69,10
8,148,6
9,95,10
3,117,7
6,125,7
2,77,10
5,76,10
5,140,10
3,71,10
1,65,10
8,103,10
1,61,10
8,55,10
1,63,10
2,118,10
9,106,8
9,108,10
9,123,10
4,61,10
9,82,1
6,138,9
3,149,5
7,116,10
1,94,10
1,69,2
3,59,7
7,139,10
8,132,5
2,133,10
8,89,10
3,123,10
3,139,10
1,105,10
8,85,2
8,140,10
3,139,10
7,77,10
3,108,10
5,68,10
2,122,1
7,111,10
7,104,10
6,117,10
1,75,10
9,52,10
5,127,10
4,141,10
8,135,10
6,139,10
9,70,10
1,77,10
8,92,10
5,121,10
9,109,10
2,116,10
9,75,10
1,64,10
8,135,10
6,90,10
7,74,10
3,93,10
1,149,10
1,86,5
9,115,10
4,124,10
1,64,7
5,56,10
7,76,10
8,111,10
6,107,10
1,142,5
7,106,10
5,122,10
8,146,10
3,131,10
1,58,6
3,65,10
9,60,8
3,137,7
5,150,10
6,137,10
2,55,10
6,124,2
8,93,8
5,92,7
1,61,10
5,95,10
9,67,10
5,100,10
2,129,10
4,83,10
4,116,10
6,107,10
1,143,6
1,93,10
3,105,10
3,60,10
5,92,5
2,75,10
3,55,10
5,116,10
3,74,10
7,126,10
7,119,7
7,114,10
6,147,10
2,79,10
9,122,10
9,88,10
2,120,2
8,125,10
7,98,10
2,108,10
3,64,3
5,78,10
8,116,2
4,54,10
5,93,3
2,68,2
6,68,10
4,110,10
8,99,3
3,140,9
5,83,10
2,60,10
5,99,10
1,96,10
6,147,10
4,83,10
2,133,10
4,86,10
1,76,10
6,80,10
6,149,9
5,121,10
9,138,1
2,144,10
5,127,10
8,117,5
8,138,10
6,75,6
7,102,10
8,121,6
2,105,9
1,94,10
3,75,10
8,103,10
9,90,10
1,70,10
9,129,10
2,83,10
7,67,10
7,74,10
7,55,4
2,147,10
9,66,4
3,75,9
9,149,2
2,83,10
9,93,10
2,78,10
9,79,10
9,60,10
2,100,10
3,79,2
8,81,10
3,58,1
5,86,10
7,112,10
3,126,6
6,115,10
4,150,10
4,75,10
3,78,10
8,85,2
4,111,4
3,56,2
6,90,10
6,80,10
6,111,9
1,69,6
2,142,10
7,92,5
1,59,10
1,148,10
3,103,10
8,68,10
6,90,10
5,95,8
2,133,10
9,111,6
9,106,10
9,145,10
8,142,2
8,89,5
4,87,10
5,56,10
3,56,3
3,78,10
8,108,10
